adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
beautiful,45,value,0.935714286,lexical,0.050199412313048052,1.8233471349031372e-07,0.050291233262089195,9.1820949041144376e-05,"[0.9891304347826086, 0.87200846225042972, 0.96720877958482088]",4,"beautiful white ,beautiful old ,beautiful old ,beautiful green ,beautiful blonde ,beautiful white ,beautiful british ,beautiful big ,beautiful little ,beautiful little ,beautiful old ,beautiful little ,beautiful big ,beautiful long ,beautiful blue ,beautiful old ,beautiful old ,beautiful blue ,beautiful brown ,beautiful new ,beautiful new ,beautiful old ,beautiful old ,beautiful small ,beautiful brown ,beautiful yellow ,beautiful red ,beautiful red ,beautiful soft ,beautiful new ,beautiful small ,beautiful small ,beautiful old ,beautiful new ,beautiful old ,beautiful soft ,beautiful soft ,beautiful blue ,beautiful purple ,beautiful soft ,beautiful red ,beautiful red ,beautiful old ,beautiful old ,beautiful old ,","beautiful live ,beautiful new ,long beautiful ,beautiful little ,beautiful little ,beautiful chinese ,big beautiful ,beautiful golden ,beautiful golden ,big beautiful ,beautiful french ,big beautiful ,big beautiful ,big beautiful ,beautiful big ,beautiful fresh ,beautiful little ,beautiful little ,beautiful golden ,beautiful little ,beautiful big ,beautiful fresh ,beautiful little ,beautiful fresh ,"
ripe,8,age,0.241666667,sub,-0.24868421052631573,0.05555555555555558,0.63407894736842108,0.88276315789473681,"[0.9444444444444444, 0.36592105263157892, 0.11723684210526315]",4,"ripe old ,ripe little ,ripe old ,ripe old ,ripe old ,ripe old ,ripe old ,ripe old ,","red ripe ,"
deep,49,dimension,0.465,input,0.23137981214446357,0.91000000000000003,0.63665828813335101,0.40527847598888744,"[0.91, 0.63665828813335101, 0.40527847598888744]",4,"deep fat ,big deep ,new deep ,big deep ,deep fat ,deep fat ,deep fat ,nice deep ,deep fat ,deep dark ,deep fat ,deep fat ,deep third ,deep square ,deep old ,deep blue ,deep purple ,deep purple ,deep yellow ,deep green ,deep red ,deep blue ,deep blue ,deep purple ,deep red ,deep red ,deep blue ,deep blue ,deep purple ,deep green ,deep blue ,deep blue ,deep blue ,deep blue ,deep brown ,deep green ,deep blue ,deep brown ,deep purple ,deep red ,deep blue ,deep blue ,deep brown ,deep green ,deep purple ,deep red ,deep blue ,deep red ,deep blue ,","deep red ,"
sad,8,human,0.567777778,lexical,0.31927631578947357,0.27777777777777779,0.73368421052631572,0.41440789473684214,"[0.7222222222222222, 0.26631578947368423, 0.58559210526315786]",4,"big sad ,sad little ,sad old ,fair sad ,sad old ,sad old ,sad old ,sad old ,","good sad ,"
gentle,9,human,0.573846154,lexical,0.31997631267272009,0.55000000000000004,0.73371496249506518,0.41373864982234509,"[0.45, 0.26628503750493487, 0.58626135017765491]",4,"nice gentle ,nice gentle ,nice gentle ,little gentle ,gentle local ,gentle little ,nice gentle ,gentle old ,gentle green ,","nice gentle ,"
sharp,9,physical,0.417272727,sub,-0.15573600729873488,0.30250000000000005,0.26944556012930065,0.42518156742803553,"[0.45, 0.48091854191340966, 0.34794051848927493]",4,"nice sharp ,short sharp ,short sharp ,short sharp ,expensive sharp ,sharp brown ,sharp yellow ,sharp short ,sharp fresh ,","little sharp ,big sharp ,"
huge,60,dimension,0.624285714,lexical,0.012509878631758176,0.0041889633307428918,0.10579966596120975,0.093289787329451576,"[0.860655737704918, 0.63685744568097513, 0.65229199788023318]",4,"huge strong ,huge large ,great huge ,great huge ,huge big ,huge green ,huge massive ,great huge ,huge gigantic ,huge back ,huge long ,huge long ,huge big ,big huge ,huge big ,huge long ,big huge ,huge great ,huge new ,huge great ,huge hot ,huge great ,huge new ,huge new ,huge old ,huge new ,huge red ,huge new ,huge new ,huge yellow ,huge blue ,huge brown ,huge brown ,huge new ,huge bad ,huge new ,huge old ,huge new ,huge new ,huge new ,huge wooden ,great huge ,huge green ,huge blue ,huge new ,huge wooden ,huge old ,huge purple ,huge wooden ,open huge ,huge new ,huge green ,huge new ,huge yellow ,huge new ,recent huge ,huge red ,huge yellow ,huge purple ,huge green ,","big huge ,big huge ,big huge ,huge silver ,big huge ,huge back ,"
hot,22,physical,0.403,input,-0.15575837782336369,0.26966228474940612,0.065874490908284927,0.22163286873164861,"[0.2826086956521739, 0.48088584234115478, 0.31986554178750332]",4,"long hot ,fluffy hot ,fluffy hot ,red hot ,good hot ,nice hot ,red hot ,dry hot ,good hot ,red hot ,red hot ,nice hot ,pure hot ,long hot ,long hot ,huge hot ,hot soft ,hot wooden ,hot new ,hot brown ,hot new ,hot brown ,","good hot ,good hot ,good hot ,good hot ,hot english ,good hot ,good hot ,"
strange,24,value,0.757777778,input,0.025055350538108145,0.88359999999999994,0.75860333063639418,0.73354798009828603,"[0.94, 0.87097837552742619, 0.85647415611814348]",4,"strange little ,strange yellow ,strange black ,strange funny ,strange hard ,new strange ,strange purple ,strange old ,strange new ,strange new ,strange new ,strange new ,strange new ,strange new ,strange new ,strange old ,strange new ,strange new ,strange new ,strange new ,strange new ,strange red ,strange old ,strange long ,","strange enormous ,strange new ,"
grand,38,value,0.747142857,input,0.04860397509118175,0.85480419102972593,0.57729442851428847,0.52869045342310672,"[0.9615384615384616, 0.87166446499339501, 0.85270805812417438]",4,"grand negative ,grand negative ,grand negative ,grand negative ,grand negative ,grand negative ,grand negative ,grand old ,grand old ,grand great ,little grand ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand wooden ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,","grand central ,grand central ,grand central ,grand old ,"
yucky,N/A,value,0.711666667,N/A,0.0,0.5,0.5,0.5,not in input,4,,"big yucky ,"
nice,310,value,0.725833333,input,1.0407034291767777e-07,0.35831488467983846,1.0407034422765241e-07,1.3099746397847899e-15,"[0.9919614147909968, 0.88551657988489996, 0.78487256782680181]",4,"nice clean ,nice little ,nice little ,nice ugly ,nice little ,nice little ,nice wide ,nice shiny ,nice fancy ,nice comfortable ,nice smooth ,nice little ,nice cold ,nice clean ,nice wide ,nice white ,nice yellow ,nice simple ,nice cozy ,nice little ,nice little ,nice warm ,nice little ,nice little ,nice clear ,nice soft ,nice young ,nice long ,nice little ,nice odd ,nice easy ,nice easy ,nice red ,nice bright ,nice gentle ,nice neat ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice heavy ,nice green ,nice green ,nice fresh ,nice fresh ,nice little ,nice bright ,nice old ,nice gentle ,nice fresh ,nice easy ,nice little ,nice tidy ,nice brown ,nice little ,nice big ,nice simple ,nice soft ,good nice ,nice new ,nice tidy ,nice clean ,nice little ,nice blonde ,nice clean ,nice gentle ,nice bright ,nice little ,nice little ,nice sharp ,nice little ,nice little ,nice little ,nice easy ,nice open ,nice little ,nice little ,nice old ,nice little ,nice little ,nice little ,nice new ,nice positive ,nice big ,nice new ,nice quiet ,nice little ,nice little ,nice quiet ,nice simple ,nice easy ,nice big ,nice warm ,nice little ,nice neat ,nice young ,nice little ,nice little ,nice hot ,nice little ,nice big ,nice soft ,nice empty ,nice little ,nice little ,nice big ,nice young ,nice tidy ,nice tidy ,nice new ,nice little ,nice little ,nice big ,nice old ,nice lazy ,nice little ,nice old ,nice old ,nice little ,nice little ,nice little ,nice big ,nice proper ,nice soft ,nice little ,nice little ,nice chinese ,nice little ,nice little ,nice white ,nice little ,nice little ,nice fresh ,nice quiet ,nice healthy ,nice warm ,nice little ,nice clean ,nice pretty ,nice little ,nice old ,nice old ,nice long ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice big ,nice little ,nice deep ,nice crisp ,nice little ,nice little ,nice little ,nice little ,nice old ,nice little ,nice thick ,nice thick ,nice little ,nice bright ,nice little ,nice little ,nice yellow ,nice yellow ,nice little ,nice little ,nice little ,nice thick ,nice big ,nice little ,nice cold ,good nice ,nice pink ,nice new ,nice fresh ,nice big ,nice little ,nice thick ,nice thick ,nice old ,nice warm ,nice little ,nice thick ,nice fresh ,nice little ,nice old ,nice old ,nice little ,nice little ,nice little ,nice old ,nice old ,nice little ,nice easy ,nice little ,nice little ,nice little ,nice posh ,nice clean ,nice big ,nice little ,nice new ,nice good ,nice little ,nice big ,nice little ,nice little ,nice little ,nice new ,nice small ,nice quick ,nice fresh ,nice new ,nice soft ,nice hard ,nice little ,nice long ,nice big ,nice big ,nice new ,nice little ,nice little ,nice wooden ,nice little ,nice little ,nice little ,nice square ,nice big ,nice little ,nice little ,nice low ,nice little ,nice big ,nice little ,nice smooth ,nice solid ,nice big ,nice young ,nice young ,nice young ,nice young ,nice little ,nice hot ,nice clean ,nice little ,nice easy ,nice little ,nice little ,nice red ,nice big ,nice little ,nice little ,nice little ,nice international ,nice young ,nice little ,nice gentle ,nice little ,nice clean ,nice little ,nice clean ,nice little ,nice little ,nice little ,nice fine ,nice warm ,nice little ,nice fresh ,nice new ,nice new ,nice long ,nice big ,nice big ,nice big ,nice old ,nice old ,nice long ,nice fresh ,nice big ,nice big ,nice old ,nice old ,nice new ,nice big ,nice blue ,nice big ,nice brown ,nice new ,nice fresh ,nice old ,nice old ,nice old ,nice old ,nice old ,nice old ,","nice fresh ,nice thick ,nice clean ,nice little ,nice clean ,pretty nice ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice pretty ,nice long ,nice pretty ,nice little ,nice little ,nice little ,nice little ,nice cool ,nice gentle ,nice quiet ,nice little ,nice delicious ,nice slow ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice little ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice soft ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice little ,nice little ,nice soft ,nice little ,nice fresh ,nice little ,nice little ,nice little ,nice little ,nice clean ,nice warm ,nice warm ,nice little ,nice big ,nice big ,nice big ,nice warm ,nice warm ,nice warm ,nice fluffy ,nice little ,nice fluffy ,nice little ,nice warm ,nice little ,nice little ,nice warm ,nice warm ,nice little ,nice little ,nice warm ,nice smart ,nice warm ,nice little ,nice warm ,nice little ,nice little ,nice warm ,nice warm ,nice cool ,nice cool ,nice little ,"
poor,115,value,0.53,input,0.031510156907922818,0.71291037273105551,0.03151017217528166,1.5267358843989652e-08,"[0.9870689655172413, 0.87548378486587486, 0.50046710262912053]",4,"poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,sorry poor ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor little ,poor little ,poor old ,poor little ,poor little ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor brown ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,","poor little ,poor little ,poor young ,poor young ,poor young ,poor young ,poor young ,poor young ,poor young ,poor little ,poor young ,poor young ,poor little ,poor old ,poor old ,poor little ,poor little ,poor little ,poor little ,poor little ,poor old ,poor little ,poor little ,poor little ,poor little ,poor little ,"
wrong,N/A,value,0.452222222,N/A,0.0,0.25,0.25,0.25,not in input,4,,"wrong little ,wrong little ,"
misshapen,N/A,physical,0.487142857,N/A,0.0,0.5,0.5,0.5,not in input,4,,"little misshapen ,"
fresh,39,age,0.448181818,lexical,0.022707121986972778,0.097008828073740005,0.16708941418360704,0.14438229219663426,"[0.4375, 0.36537191174527678, 0.386378649755582]",4,"nice fresh ,nice fresh ,nice fresh ,little fresh ,new fresh ,nice fresh ,nice fresh ,nice fresh ,nice fresh ,nice fresh ,fresh new ,fresh green ,fresh green ,fresh new ,light fresh ,fresh green ,good fresh ,fresh new ,fresh new ,thick fresh ,fresh green ,fresh green ,good fresh ,fresh green ,fresh green ,fresh green ,nice fresh ,soft fresh ,light fresh ,fresh green ,clean fresh ,delicious fresh ,fresh brown ,sharp fresh ,fresh green ,fresh new ,nice fresh ,fresh green ,european fresh ,","nice fresh ,fresh orange ,little fresh ,nice fresh ,beautiful fresh ,beautiful fresh ,beautiful fresh ,"
short,49,dimension,0.54,lexical,0.024041853534140067,0.18114687499999998,0.34068240745639344,0.31664055392225338,"[0.35, 0.63665828813335101, 0.50681307051197244]",4,"speedy short ,good short ,little short ,short dark ,old short ,good short ,short sharp ,little short ,short sharp ,short sharp ,regional short ,regional short ,short simple ,brilliant short ,short blonde ,short blonde ,good short ,final short ,little short ,short brown ,regular short ,short wooden ,recent short ,perfect short ,new short ,strong short ,short brown ,black short ,sharp short ,excellent short ,short wooden ,good short ,long short ,small short ,short wooden ,short brown ,short brown ,short red ,good short ,best short ,new short ,odd short ,short wooden ,hard short ,short hard ,dark short ,new short ,delicate short ,clever short ,","short little ,short brown ,little short ,little short ,short purple ,"
light,26,physical,0.562,lexical,0.092917436032709078,0.20370370370370372,0.51912424162490112,0.42620680559219204,"[0.7962962962962963, 0.48087575837509894, 0.57379319440780796]",4,"light brown ,light brown ,odd light ,local light ,little light ,little light ,little light ,light blue ,light fresh ,light blue ,light green ,light yellow ,light brown ,light wooden ,light blue ,light red ,light fresh ,light blue ,light green ,light red ,light purple ,light green ,light green ,light blue ,light green ,light blue ,","little light ,"
hungry,1,human,0.473333333,input,-0.15400289207309054,0.75,0.26653082686998819,0.42053371894307873,"[0.75, 0.26653082686998819, 0.42053371894307873]",4,"hungry little ,","hungry little ,"
green,155,color,0.208461538,input,-1.6269421489338921e-05,0.094429026874760832,2.9447839947014995e-06,1.921420548404042e-05,"[0.022435897435897436, 0.11525560177109889, 0.099154702804239908]",4,"large green ,big green ,big green ,big green ,big green ,dark green ,beautiful green ,nice green ,nice green ,huge green ,little green ,little green ,big green ,red green ,big green ,strong green ,great green ,pale green ,dark green ,dark green ,deep green ,quiet green ,fresh green ,crisp green ,long green ,smooth green ,thin green ,little green ,pale green ,final green ,green plastic ,dark green ,tiny green ,dark green ,little green ,small green ,fresh green ,small green ,young green ,proper green ,new green ,gorgeous green ,small green ,fat green ,international green ,fresh green ,delicate green ,green wooden ,mexican green ,mexican green ,bright green ,perfect green ,little green ,fresh green ,fresh green ,bright green ,round green ,cool green ,good green ,fresh green ,fresh green ,pale green ,famous green ,dark green ,deep green ,blue green ,dark green ,new green ,light green ,major green ,green wooden ,bright green ,bright green ,shiny green ,cold green ,brilliant green ,long green ,deep green ,wild green ,fresh green ,dark green ,great green ,good green ,thick green ,pale green ,dark green ,huge green ,smart green ,cheap green ,long green ,fresh green ,pure green ,big green ,thick green ,little green ,huge green ,thick green ,good green ,soft green ,thick green ,pale green ,dark green ,soft green ,small green ,dark green ,thin green ,thick green ,long green ,light green ,little green ,dark green ,fresh green ,dark green ,dark green ,little green ,little green ,little green ,dark green ,huge green ,long green ,american green ,little green ,brilliant green ,bright green ,crisp green ,bright green ,dark green ,bright green ,bright green ,bright green ,light green ,bright green ,deep green ,bright green ,light green ,bright green ,delicate green ,dark green ,big green ,ugly green ,small green ,small green ,small green ,young green ,small green ,simple green ,light green ,pale green ,plain green ,bright green ,gentle green ,delicate green ,fresh green ,little green ,little green ,","little green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,long green ,long green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,big green ,nice green ,nice green ,nice green ,long green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,yellow green ,yellow green ,orange green ,big green ,orange green ,little green ,little green ,little green ,yellow green ,yellow green ,"
clean,20,physical,0.589230769,lexical,0.071732303335132294,0.125,0.13988655528498833,0.06815425194985604,"[0.5, 0.48089088033737482, 0.59152609383236687]",4,"nice clean ,clean white ,nice clean ,clean dry ,nice clean ,nice clean ,clean tidy ,clean tidy ,nice clean ,clean white ,nice clean ,nice clean ,good clean ,nice clean ,nice clean ,clean soft ,clean smooth ,clean fresh ,clean new ,clean hard ,","nice clean ,nice clean ,nice clean ,"
english,11,nationality,0.191111111,sub,-0.036798543384575673,0.0095666956018518531,8.3809277227610697e-05,0.036882352661803286,"[0.041666666666666664, 0.0037514808477030408, 0.085757535869422141]",4,"average english ,old english ,old english ,old english ,pure english ,pure english ,old english ,proper english ,quiet english ,current english ,solid english ,","english east ,english east ,american english ,hot english ,"
alright,N/A,value,0.623571429,N/A,0.0,0.0546875,0.0546875,0.0546875,not in input,4,,"alright just ,alright just ,alright just ,alright great ,alright great ,cool alright ,alright just ,"
tall,16,dimension,0.675882353,sub,-0.074656965975781087,0.16717359058378953,0.18071982241191276,0.25537678838769384,"[0.8529411764705882, 0.63606427818756583, 0.73149367755532135]",4,"big tall ,white tall ,tall thin ,tall blonde ,tall thin ,tall old ,tall red ,tall wooden ,tall old ,tall wooden ,tall wooden ,tall red ,tall old ,tall old ,tall red ,tall wooden ,","tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,big tall ,big tall ,big tall ,"
